RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023,12/31/2023,1/31/2024,2/29/2024,3/31/2024,4/30/2024,5/31/2024,6/30/2024,7/31/2024,8/31/2024,9/30/2024,10/31/2024,11/30/2024,12/31/2024,1/31/2025,2/28/2025,3/31/2025,4/30/2025,5/31/2025
102001,0,United States,country,,124341.4562,124560.2127,124831.5029,125413.3673,126083.0233,126800.9849,127561.4469,128382.2915,129236.1157,130093.1918,130946.1637,131800.2877,132584.3245,133278.6758,133948.3885,134672.4969,135453.9205,136255.6443,137080.5888,137942.409,138811.9173,139677.6894,140484.6337,141241.16,141910.2383,142550.1979,143202.6079,143912.4047,144696.3887,145545.5992,146476.5847,147470.5692,148477.7738,149483.4559,150441.2984,151373.7862,152217.6406,153025.089,153832.1002,154710.6784,155677.3399,156680.1609,157735.485,158856.3414,160042.373,161239.2014,162352.1217,163398.6453,164397.8162,165465.2514,166642.9041,167959.4208,169441.8792,171056.3361,172796.0643,174560.8214,176303.2312,177972.9569,179540.1179,181084.0796,182577.9758,184102.1471,185674.4357,187445.6814,189327.2621,191298.0433,193283.5129,195291.8134,197266.7965,199137.3805,200845.0265,202387.9749,203709.2645,204936.3487,206172.2742,207500.2448,208810.9517,209966.9839,210872.7247,211569.5516,212025.8223,212348.0385,212516.9027,212618.7994,212656.4686,212696.5672,212725.4998,212754.9582,212661.0811,212391.3566,211890.2987,211298.508,210591.6877,209832.5001,208921.124,207959.4791,206856.1349,205640.8081,204274.4227,202799.4091,201265.4018,199651.9594,197934.9945,196030.9693,194104.3872,192223.8764,190383.71,188559.9514,186780.6937,185263.568,183872.1983,182560.9438,181235.1199,179986.2335,178855.1407,177808.8669,176847.5577,176062.1432,175618.7936,175420.0472,175355.2999,175284.4059,175280.87,175386.2437,175447.191,175302.4967,174754.887,173945.8612,172942.9603,171906.2067,170853.694,169874.1986,168967.0672,168126.7505,167326.5464,166489.594,165607.8763,164743.9779,164015.5715,163403.543,162878.3352,162361.6836,161922.4044,161540.7916,161308.0559,161289.1836,161503.5489,161869.4133,162317.4609,162853.8539,163439.2217,163941.0771,164514.2855,165133.7533,165873.7946,166648.0775,167536.3015,168490.4836,169486.2652,170569.9355,171836.5564,173243.4833,174519.2367,175762.7608,176898.0544,178157.0924,179187.4822,180130.7322,180953.8138,181832.0871,182718.5755,183608.4313,184624.7544,185525.7317,186410.6708,187088.2335,187723.2187,188141.9374,188688.5819,189357.1336,190180.2731,190999.6007,191832.0415,192742.2483,193746.3544,194710.6688,195707.088,196752.185,197907.8196,199122.3618,200213.2821,201298.8281,202468.7149,203633.1367,204499.5522,205291.727,206087.7674,207057.4193,207795.355,208489.149,209250.1136,210208.9798,211270.6189,212391.741,213514.3213,214689.244,215898.9586,217213.3728,218383.1261,219479.3714,220414.0343,221371.8812,222369.1358,223507.2167,224733.7502,226017.3393,227287.2046,228520.2554,229946.6023,231245.346,232506.9846,233422.4809,234582.1718,235694.2829,236819.7069,237593.5808,238371.3674,239202.5854,240205.2379,241368.9105,242598.5409,243695.2475,244512.8739,245231.3728,245892.8874,246619.977,247260.4075,248152.4314,249366.4093,250793.8897,252365.6963,253901.7766,255499.7757,256868.0647,257638.2509,258071.8375,258767.2972,260433.9346,263296.3881,266792.8815,270747.2895,274601.3466,278308.0619,282097.1076,286052.1525,290377.7058,295176.2956,300337.0505,304969.404,308261.3641,310270.5722,312239.8375,314909.516,318199.7159,322726.2744,328147.7182,334521.9187,340892.6128,346585.4802,351344.0557,353844.768,354225.4205,352925.7735,351676.0294,350649.9253,349717.9816,348496.6463,347604.0599,347540.972,348530.3424,350198.2821,352186.1462,353979.3474,355643.3614,356900.5315,357841.2785,358507.7239,358949.9983,359390.1182,360196.6725,361765.2506,363653.9262,365112.8135,365684.2636,365834.8975,366082.5346,366541.034,367139.8895,367641.5758,368374.1942,369014.8924,369482.2883,369202.3862,368665.5743,367968.7057
394913,1,"New York, NY",msa,NY,222144.7324,223088.7221,224041.455,225972.0603,227971.269,230187.6866,232609.178,235188.1988,237827.5415,240460.0487,243012.2973,245422.4995,247719.1223,250074.1005,252359.5466,254670.4843,256941.6793,259387.6645,261880.4183,264557.4441,267319.4626,270294.4199,273160.3273,275917.1163,278648.8048,281267.2555,283756.5634,286121.8051,288586.0846,291375.5182,294461.1027,298182.2702,302227.5138,306360.1244,310187.8459,313943.9622,317684.1506,321432.1918,325324.3539,329040.443,332798.5916,336513.8271,340406.6139,344280.8549,347920.4199,351323.0069,354498.7966,357545.4415,360792.7585,364036.318,367392.2,370669.6534,374421.0663,378563.6266,383191.3914,387986.5112,392959.4168,397948.2198,402739.7992,407190.1689,411366.6415,415423.9441,419546.9572,424241.3792,429330.2371,434484.6296,439373.5173,444203.6338,449084.5194,454067.0053,458665.1834,463100.8325,467049.1437,470978.1828,474332.3288,477352.4382,479961.9751,482398.4441,484180.2805,485055.208,484971.938,484039.3065,482607.2031,480919.6749,479307.9874,478073.5377,477797.9395,477616.931,477443.2253,476288.3048,474666.6621,472909.5642,471024.9549,469623.3764,468211.7178,466844.2807,465550.2054,464171.6625,462396.3488,460357.1687,457451.0797,454483.3012,451218.5444,448165.095,445016.0167,441626.3568,438074.6181,434664.9918,431129.7545,427697.6242,424385.3206,421153.1743,418363.9644,415573.8519,412968.2003,410203.2778,407911.7475,406136.9616,405002.6215,404296.31,404045.9264,404212.8017,404174.7496,404168.677,403988.0352,404376.9972,404812.4518,405011.1063,404561.4666,403398.3538,401782.9942,399841.7806,398339.7731,397163.4873,396498.6354,395523.2871,394400.6997,392814.4041,391198.5497,389550.0364,387952.8746,386346.8485,384633.9483,383069.6221,381632.914,380749.0362,380689.6775,381218.339,382096.1059,382598.6181,382962.7142,382866.6315,382986.45,382939.4828,383098.9356,383148.0691,383863.3161,384832.0756,385915.7963,386884.402,388072.9342,389700.2086,391465.0156,393461.4905,395478.9117,397544.0151,399050.0731,400076.5214,401274.7435,403051.1566,405623.9719,408429.02,411188.2793,413038.9217,414047.7061,414514.2627,415307.1595,416289.4145,417558.7926,418401.2959,418938.3906,419141.8109,419622.9473,420245.9298,421491.9111,422700.7454,424110.2603,425909.6386,428516.5926,431546.1059,434248.3617,436589.1528,438375.331,439744.9285,440486.8579,441486.9942,442780.34,444432.3286,445695.3629,446333.1968,446699.6779,447480.6189,449052.6275,451604.3409,454115.2678,456730.4347,459133.7918,462163.9227,464822.7683,467103.5171,468704.9992,470336.4174,471969.927,473810.4202,475400.05,477183.909,478953.0514,480538.3169,482373.8314,484295.6116,486936.1253,489188.0724,491648.6076,493704.898,495584.4309,496628.0963,497527.6993,498155.4331,499217.4434,500818.2963,502862.1159,505088.368,506566.1289,507868.4327,508579.1007,509079.3157,508804.9665,508840.5182,509835.2593,511533.3946,514032.2208,516329.2878,518971.3584,521373.5843,523277.4867,523627.1969,522688.5214,521986.7382,523701.7019,527501.7521,533003.2067,539462.2669,545609.5956,552035.9584,558001.5839,563980.7748,569745.945,574916.3095,579227.0199,581821.3416,583405.146,585639.6668,589224.9332,593267.4788,597565.0339,602296.0971,608745.8515,615531.9777,622379.5233,628644.3934,632631.1668,633372.4827,630798.8693,628165.7326,626087.37,624619.7488,623777.7495,622383.2138,622707.3561,624770.9896,628913.1475,633198.6962,636900.9313,640291.8758,643094.3688,645506.6371,647883.1717,650723.5657,653688.4373,657838.8957,663385.257,669655.1149,674436.8867,677598.8988,680417.9404,684259.3824,688392.138,692009.2026,694852.7965,696684.019,697783.9714,699099.865,700827.9523,703306.7753,705107.6255
753899,2,"Los Angeles, CA",msa,CA,227474.6703,228321.1647,229448.6871,231692.0781,234145.6444,236582.0281,239079.5666,241600.8992,243975.9735,246096.7945,248014.2523,249932.939,251330.5498,252851.465,254579.5455,257120.2973,259773.3029,262308.933,264855.848,267402.6233,269949.461,272416.4845,274613.0816,276798.6066,278529.0201,280544.1203,283041.4373,286421.1136,290312.4577,294403.433,299300.227,304508.2923,309805.5242,314653.8477,319331.1771,323904.7534,327764.8435,331380.6801,335289.8458,339836.9954,345270.3819,350118.187,355756.2527,361725.3436,368523.7511,374614.9424,380365.33,385996.7095,392161.425,399157.3452,407205.2352,416662.7932,427902.7285,439551.5679,450413.1835,459751.2819,468584.8366,477094.886,483472.9705,489308.8142,494354.7907,500681.1373,507642.2249,515104.2295,522319.1971,529180.8147,536860.7575,545270.7393,554062.2357,563071.9467,570115.8063,576738.5655,582394.2865,587642.2769,592436.4791,596659.7334,601302.3201,605187.1633,607044.047,608574.7878,607865.9775,607799.7247,606995.9327,606808.1166,606839.7467,606562.3856,605605.6324,603856.6692,600702.744,597325.8229,592057.6816,586093.8559,578982.4333,571849.8029,565929.0762,559379.7049,553098.3346,544674.9741,534956.5349,522399.7053,508674.3695,495385.2749,483102.3849,472241.7993,463918.4564,456424.5502,448765.858,439258.7298,431231.3023,425989.2049,422356.2731,419154.7544,415989.3933,412396.2955,409465.1547,407419.8442,406853.7771,407117.7135,409114.7078,412902.5387,415278.0991,415600.3186,415838.688,417859.7609,420838.2773,421060.0235,419241.768,415505.2006,411620.2,407717.8311,404058.7171,402063.3808,400959.7331,400876.906,399633.6623,398019.7232,394071.669,391932.7189,390363.0737,388571.4067,385089.1207,381313.9296,379865.099,379559.6364,379021.8179,377410.2409,374830.1521,372491.9185,371370.0133,371776.5979,373730.4106,377881.7514,383803.5402,390833.781,398168.3503,405405.3458,411077.0263,414721.2532,416780.6489,419876.7809,425238.9116,432452.1559,440386.8418,448645.8821,457424.9407,466249.6367,473752.5491,479731.9308,482888.203,484320.1881,484799.447,486454.3972,488668.5488,490756.7325,492723.853,495378.3234,499947.1447,505297.6107,511075.8852,516116.7893,519600.5914,521411.3366,521797.3646,521948.1793,522596.2961,523886.3751,524647.0895,523475.3325,520491.1771,516949.3483,513208.3377,509746.2396,512339.3298,521250.0033,533578.8901,542920.7279,548756.0764,553470.9509,554060.6956,550532.1174,543853.5643,539152.2213,538089.9829,539932.0869,547957.457,559823.7889,573690.2121,583681.4,590497.8093,595589.6886,596734.9005,596603.7727,596269.1072,599669.9564,603890.5419,609014.8544,615729.5554,623907.8133,631675.1532,637589.4521,642331.1148,645889.6071,649613.4522,655216.2192,662693.5161,670635.3638,676258.4556,679255.4904,676769.5116,670287.6062,662392.8083,657360.5189,654797.6238,653499.8426,654348.6149,658223.5626,664592.9383,671411.4734,677624.5359,683262.315,686574.7575,688149.8909,688938.2901,689930.7987,688964.1446,686056.6474,685731.3241,690918.0994,702037.1889,715347.9816,730088.6238,744151.6886,753622.8038,759531.531,762815.3889,769822.6919,779757.6038,792034.5407,804096.2864,813324.8247,820477.0384,827386.5522,835976.3853,846297.1643,858704.783,873383.0351,889881.242,904846.1962,916610.2014,923242.3415,925124.0021,921958.7644,916130.0701,910710.7849,906856.929,903640.7093,895104.3222,883886.394,873838.398,871392.7779,875284.8028,883306.197,894837.3543,908789.0598,922876.0291,934596.5061,943416.8122,948955.5387,949113.6187,946073.9633,944924.3051,948496.1519,954568.2101,958642.6059,963153.2367,968498.3033,975119.7774,980502.5479,985140.3668,989285.8683,989838.1139,987754.6575,982522.4865,978090.5113,973190.3033
394463,3,"Chicago, IL",msa,IL,157959.1465,158105.3707,158383.8571,159076.6623,159910.0236,160845.2804,161840.7356,163245.3586,164894.7173,166794.7177,168236.0572,169413.6468,170263.9021,171097.4876,171974.0812,172904.349,174023.6418,175189.9746,176334.6792,177748.2237,179332.5658,181200.55,182586.7499,183657.5651,184354.3141,185186.1342,186162.9911,187097.4773,188107.5856,189128.1152,190357.0021,191913.82,193612.4137,195433.8796,196664.9729,197759.1126,198622.189,199708.7597,200739.1045,201913.562,203004.5916,204053.0759,204996.8528,206332.6782,207965.8796,209783.7672,211197.1609,212320.0415,213356.6001,214452.169,215553.0312,216805.6024,218204.9352,219867.5907,221452.3857,223258.3871,225017.4749,226951.9469,228595.1354,230212.5891,231586.1963,233126.6443,234676.8779,236395.0646,238163.3341,239993.1949,241720.8765,243578.0398,245630.5777,247875.9561,249644.363,251152.9068,252409.17,253785.5787,255211.2813,256514.4218,257856.5918,258791.3073,259499.9638,259994.9637,260385.9924,260686.1582,260945.6287,261326.4139,261925.7023,262569.8033,263094.6428,263296.1706,263215.2492,262920.1784,262446.1711,261887.3229,261025.6405,260087.1234,259157.3377,258105.2989,257010.5492,254805.8191,253866.4105,251967.1174,251367.6971,249122.509,247762.4538,245101.6971,242903.335,239822.8667,236926.6294,233460.7783,229582.9102,226513.2057,223517.5395,221816.185,219743.1506,218186.0348,216546.1395,215062.5936,212935.3833,210881.8571,208836.3132,207816.4191,206823.9533,206454.0715,205419.8445,205580.314,205099.3476,205481.2281,203857.3238,202457.3467,200212.7511,198427.8384,195933.0413,193515.2125,191313.3084,189576.4305,188384.5364,187020.7095,186129.5836,184879.4861,184189.2845,183084.4383,182010.4971,180079.023,178556.5534,176595.7229,175321.4614,173976.8598,173174.5151,172443.4534,171834.6842,171677.3012,171810.6559,171898.9205,171906.2956,171706.9052,171367.5702,171214.33,171612.5149,172752.4075,174024.6931,175666.2128,177086.559,178872.4383,180366.9607,182113.6337,183742.3637,185707.4784,187574.7408,189400.7134,190854.3286,192317.6635,193679.9631,194928.6006,196168.3787,197195.6649,198236.991,199016.0531,199663.6433,200185.4378,200736.2896,201299.5548,201803.1976,202127.3674,202686.9278,203235.2718,204145.0628,204881.3576,205709.0485,206410.9607,207240.8315,208378.0385,209572.3118,210801.7192,212009.0253,213246.7953,214071.4579,214845.1727,215517.8429,216329.1839,216769.9952,217164.4099,217611.747,218432.1046,219394.4336,220667.5386,221984.1001,223418.6083,225025.9924,226380.49,227461.1284,227845.8763,228078.703,228271.7449,228978.7301,229970.8997,231200.7337,232503.4206,233959.9235,235357.4968,236971.9382,238233.7413,239221.2056,239330.6672,239373.0017,239287.0927,239389.1228,239535.5691,239853.7662,240461.5298,241377.6648,242622.2272,243797.1745,244737.7559,245165.0904,245379.8508,245192.6838,244969.3538,244500.604,244386.2113,244590.7644,245242.2961,246407.349,247795.1842,249251.2763,250160.9481,250257.6935,249780.6132,249288.1057,249626.2765,251253.6331,253783.8281,256918.2854,260035.355,263132.6605,266497.9712,269994.8667,273351.6771,276430.5358,279397.0696,281873.8608,283324.2204,283596.4224,283746.3539,284439.8859,285964.2825,288672.9921,292618.6715,297538.7026,302298.648,305617.8804,307860.4167,308404.6992,307767.1417,306031.6737,304636.0001,303837.9194,303403.3774,302773.9855,302615.2024,303282.4313,305033.3499,307301.208,309951.7733,312582.0392,315121.6559,317014.5103,318423.7863,319368.2218,320023.5087,320705.105,322135.3673,324621.593,327581.0635,329766.3173,331027.2107,331785.9086,332736.3341,333770.6434,334778.5778,335849.1447,337135.0235,338519.7976,339906.123,340776.9626,341395.6137,341694.7701
394514,4,"Dallas, TX",msa,TX,130592.692,130650.8585,130717.7267,130891.3766,131120.3293,131352.0766,131595.0605,131959.0484,132415.2009,132934.1614,133423.0773,133893.0222,134132.4629,133936.0871,133647.5122,133485.0234,133601.7212,133704.4966,133807.4208,134066.684,134321.3965,134543.5225,134634.5538,134741.2406,134825.2974,135019.8312,135314.3192,135795.7268,136303.761,136961.9051,137612.903,138279.3438,138816.1379,139273.6385,139677.135,140032.5018,140287.6107,140431.629,140584.4439,140778.7999,140978.8081,141195.4094,141325.1722,141501.1559,141688.3943,141939.7154,142156.3239,142211.2027,142696.882,143815.7271,,147672.6494,149004.6725,149705.0928,150069.1419,150499.4721,150915.3801,151334.2316,151644.1596,151870.603,152393.3424,152724.9192,153002.8462,153147.2241,153487.1371,153927.6181,154260.1128,154598.7799,154953.7776,155084.9229,155216.7178,155175.0449,155144.2955,155262.8475,155451.8085,155918.0371,156506.9179,157151.2673,157598.9374,157839.4988,158104.1827,158744.7249,159295.4534,159841.1911,159743.3232,159376.7756,158877.2074,158854.0191,159167.584,159582.9055,159989.1993,160416.3472,160976.6848,161393.4098,161674.7599,161889.6858,161300.5601,160250.6964,158813.1259,157942.3773,157364.411,156999.7555,156804.5838,156367.7567,155628.8256,154626.0359,153728.3225,153072.8984,152590.158,152489.519,152543.0042,152748.2066,152919.717,152942.5236,152992.7639,152852.3669,152800.836,152725.8867,153073.802,153456.0592,153552.965,153402.2399,153163.6926,153302.2343,153411.4515,153491.0153,153133.3325,152469.1697,151553.07,150666.6344,149762.9103,149142.5863,148673.7401,148180.316,147655.9384,146969.1525,146461.0657,145907.1648,145698.4591,145551.7087,145573.9075,145501.393,145372.5751,145063.7423,144777.841,144950.7464,145437.5336,146091.8859,146682.469,147420.4039,148272.4477,148999.8525,149726.6356,150531.4513,151431.0047,152209.3861,153040.0438,153977.8161,154945.878,155781.8445,156725.8542,157950.8902,159233.696,160373.8937,161360.9554,162476.528,163617.7414,164780.6009,165966.0244,167165.391,168298.0219,169199.9611,170134.1613,171159.5932,172426.8471,173585.6146,174676.9732,175560.9226,176728.2329,177974.2366,179470.1528,181034.3089,182581.2918,184004.0424,185493.1723,187133.9771,189023.1701,190921.6926,192908.6961,194884.5614,196840.7492,198777.7272,200825.2504,202937.3694,204780.34,206662.5851,208456.5846,210371.0791,212007.7896,213530.6653,215196.7116,216982.274,219004.0708,220936.2611,222893.8687,224743.1079,226721.6224,228871.183,230899.5044,232759.0576,234184.7014,235538.4198,236946.2752,238541.0295,240293.5188,242195.7127,244152.0458,246036.3305,247939.105,249635.6433,251230.2154,252316.5738,253433.6455,254272.8077,255037.3744,255485.246,255983.1692,256705.3297,257647.821,258669.0914,259547.4626,260030.36,260228.7676,260290.5161,260388.9748,260636.2098,261026.8713,261734.508,262734.0407,263971.4841,265540.3388,267132.2765,268646.0099,269442.8534,269433.2809,269211.8819,269581.4308,271043.6413,273582.4603,276750.0239,280455.4968,284199.5963,288159.1009,292348.0812,297016.9841,302177.8872,308124.0951,314348.7555,319988.6288,324359.6183,327779.4059,331417.4958,335906.5485,341059.2995,348219.8203,356814.9173,366568.4955,376204.1239,384926.5347,392403.6027,396510.5773,397192.5136,395443.8994,393323.2019,391355.5943,389308.0182,386669.6679,384317.6992,382722.2321,382149.5991,382446.4547,383295.9753,384310.4652,385267.7405,385698.7074,385817.5991,385673.5512,385335.1034,385357.5773,385857.1147,387056.4804,388059.8881,388208.8479,387520.7108,386548.5526,385874.0269,385669.1886,385559.5613,385261.0522,384718.5649,384177.3123,383371.6226,381834.2156,379657.8131,377185.6705
394692,5,"Houston, TX",msa,TX,126011.7517,126035.2238,125947.2416,125999.8321,126048.3452,126243.4689,126433.8587,126730.4832,127116.359,127439.0108,127943.9797,128465.5024,128723.6326,128678.512,128250.9835,127994.7733,127916.0758,128051.1184,128234.174,128241.9317,128343.4804,128510.0516,128745.3912,128919.7192,128997.2815,129087.8437,129421.1604,129975.12,130601.4382,131167.9442,131723.3359,132378.6399,132981.7914,133484.1348,133857.6317,134165.2335,134464.3033,134693.5387,134975.1215,135236.5075,135516.5115,135762.1535,136013.971,136299.5836,136526.2544,136761.7078,136960.7971,137211.7866,137563.0041,138345.064,139731.9794,141065.2927,142404.6815,143096.3061,144024.1782,144712.0302,145563.5927,146330.6432,147068.0642,147868.8627,148562.998,149199.4151,149683.1207,150112.8624,150364.9932,150601.1543,150744.0935,150821.7064,150828.8219,150782.3103,150920.4361,151043.8965,151175.9889,151126.0321,151190.8066,151417.2899,151964.0585,152498.5591,153078.5511,153639.7737,154301.5943,155053.4969,155756.6456,156491.8283,156960.1709,157070.437,156914.5586,156999.6609,157379.2231,157979.6317,158427.5528,158907.0903,159303.9316,159687.9785,159972.2297,160263.1402,160028.9742,159606.0074,159055.1319,158846.4604,158593.1407,158285.8888,157988.7043,157472.8981,156770.0556,156052.6897,155216.0802,154323.5539,153390.8605,153026.1339,152924.4909,153040.3628,153220.4268,153595.507,154096.9006,154361.3863,154318.497,154003.9521,153926.1765,154063.8358,154131.2355,154218.6898,154465.1652,154917.2175,155281.1576,155238.4914,154630.8636,153535.1478,152449.0183,151578.8849,150983.1371,150463.5143,149927.2112,149315.9973,148499.2178,147766.4345,147158.274,146759.8545,146550.3974,146476.2697,146359.2684,146153.1836,145496.243,144911.9434,144626.7104,144824.5468,145050.9906,145143.1761,145152.8749,145363.1822,145738.1212,146225.1152,146641.8895,146974.6725,147338.5337,147651.209,148055.0728,148629.9292,149533.3531,150564.3195,151791.583,153214.6901,154715.3743,156239.7498,157557.1638,159016.0217,160380.7525,161790.0799,163144.1875,164608.2382,166164.0267,167646.5254,169151.1926,170565.6211,172192.1496,173813.0829,175410.4141,176792.7437,178347.6423,180004.7024,181866.9631,183611.5491,185330.2265,186868.429,188330.5291,189711.9246,191062.7908,192395.4282,193581.1519,194678.5601,195640.7848,196666.5188,197837.5655,198967.1422,199725.3836,200347.7857,200944.9125,201680.0207,202167.929,202547.0415,203067.49,203745.2277,204615.1472,205401.6937,206062.4248,206489.8115,207053.7559,207838.8662,208557.3403,209178.3389,209520.495,209953.1873,210382.4956,211041.0277,211797.0899,212619.182,213353.4032,213918.5582,214679.5801,215499.0567,216519.2631,217374.3795,218340.8099,219158.5526,219978.1328,220658.0225,221409.7211,222213.1781,223051.2872,223919.5769,224745.7378,225361.428,225824.4726,226144.1934,226469.6406,226844.9192,227325.1209,227975.1288,228868.0275,229835.7135,230833.0856,231704.5952,232539.19,233056.5666,233054.9922,233011.8504,233422.7209,234620.7994,236441.352,238672.7043,241388.826,244120.3335,246961.6322,249827.2455,253007.8692,256449.0171,260438.4215,264808.4785,268843.8388,271968.382,274312.6676,276904.7192,280170.6175,283850.7691,288566.6557,293905.2274,300129.4986,306107.1646,311579.3628,316246.8066,319390.2302,320747.5444,320658.151,320115.6521,319464.5081,318239.2644,316401.0634,314655.7678,313459.8626,312993.0348,313154.2736,313992.2444,314953.0615,315864.2367,316235.5775,316262.2572,315966.3029,315536.9299,315530.6992,315921.6219,316941.3735,317996.1384,318549.6235,318427.1741,318050.9495,317825.3738,317760.6788,317555.4619,317210.6354,317026.4689,316964.8572,316813.9039,316161.1867,315223.7303,314262.4259
